id,value,feed_id,created_at,lat,lon,ele
0F6C1F8NQ8H62JZE7AC3QD69S6,100590,2409791,2022-12-16 07:45:31 UTC,,,
0F6C1FHRTADXYKBZVAQASA19YN,100581,2409791,2022-12-16 07:46:01 UTC,,,
0F6C1FTV4MF0PJWFKYA7M1XBW7,100591,2409791,2022-12-16 07:46:31 UTC,,,
0F6C1G3T2VMW703XDP5MB2JGAE,100580,2409791,2022-12-16 07:47:00 UTC,,,
0F6C1GCVNMH12J72NHMQBJGRNS,100590,2409791,2022-12-16 07:47:30 UTC,,,
0F6C1GNVRG6N9FVB1XBAB0DTAA,100590,2409791,2022-12-16 07:47:59 UTC,,,
0F6C1GYW9K7Z3G9M41RQ05TAMQ,100581,2409791,2022-12-16 07:48:29 UTC,,,
0F6C1H7X3N7F64YYCVF9K8MA38,100578,2409791,2022-12-16 07:48:58 UTC,,,
0F6C1HGXA33G453AYZ2CDKFRX8,100578,2409791,2022-12-16 07:49:28 UTC,,,
0F6C1HSX43CSPV8TAV6AFC3SYS,100580,2409791,2022-12-16 07:49:57 UTC,,,
0F6C1J2WRQZXEPES78XZZHWGW6,100582,2409791,2022-12-16 07:50:27 UTC,,,
0F6C1JC33BJSSKQ5K07FFMBFB5,100572,2409791,2022-12-16 07:50:57 UTC,,,
0F6C1JN46V3AT04CDNYNWEXGQH,100582,2409791,2022-12-16 07:51:26 UTC,,,
0F6C1JY3CED4T2PWY4BACMNJR2,100579,2409791,2022-12-16 07:51:56 UTC,,,
0F6C1K75H99KW1H3C7C591YENF,100570,2409791,2022-12-16 07:52:26 UTC,,,
0F6C1KG60SFCMKJXNRRM7P734J,100574,2409791,2022-12-16 07:52:55 UTC,,,
0F6C1KS7KJTBZV96MH961FEXSH,100580,2409791,2022-12-16 07:53:25 UTC,,,
0F6C1M286J9W33PM86V1T1QYR9,100574,2409791,2022-12-16 07:53:54 UTC,,,
0F6C1MB8FM4J1HWW4CDDQDQQVD,100575,2409791,2022-12-16 07:54:24 UTC,,,
0F6C1MM96QYK8PZ5KAXJ08P0Q8,100577,2409791,2022-12-16 07:54:53 UTC,,,
0F6C1MX9VRVK32T3D3GTW14J3P,100571,2409791,2022-12-16 07:55:23 UTC,,,
0F6C1N6E1ZCVH0M12BJKXAJV0R,100574,2409791,2022-12-16 07:55:53 UTC,,,
0F6C1NFJJHN4H2Y92BVQ6FRRSX,100575,2409791,2022-12-16 07:56:23 UTC,,,
0F6C1NT4SHNVE477Q88QQ02ZAK,100575,2409791,2022-12-16 07:56:58 UTC,,,
0F6C1P34GSVPQ7SMTKXK8ND278,100575,2409791,2022-12-16 07:57:27 UTC,,,
0F6C1PC4S4N44JS4D5XVTS5QQ5,100572,2409791,2022-12-16 07:57:56 UTC,,,
0F6C1PN4D873YY45820CYRMHH2,100576,2409791,2022-12-16 07:58:26 UTC,,,
0F6C1PZMME9TYT6PJ0TA60H08R,100569,2409791,2022-12-16 07:59:00 UTC,,,
0F6C1Q8N1MYWXPC041W08VDZPW,100563,2409791,2022-12-16 07:59:30 UTC,,,
0F6C1QHMPQHEXZ827AFWPZV1BS,100565,2409791,2022-12-16 07:59:59 UTC,,,
0F6C1QTNBJNGRBFGB4H0XEGSTJ,100563,2409791,2022-12-16 08:00:29 UTC,,,
0F6C1R3PNDP4QFFN9MA66AA63J,100567,2409791,2022-12-16 08:00:59 UTC,,,
0F6C1RCQYRRGANB12VBW4ZJ97K,100567,2409791,2022-12-16 08:01:28 UTC,,,
0F6C1RNSPA20G07QKWCQ6P2ZHK,100564,2409791,2022-12-16 08:01:58 UTC,,,
0F6C1RYTG34CF086YMPADCA9SE,100564,2409791,2022-12-16 08:02:27 UTC,,,
0F6C1S7T8ZEHRVJG8Q1TF3H0N1,100563,2409791,2022-12-16 08:02:57 UTC,,,
0F6C1SGT38T6P3Z5SB76K7H2CP,100561,2409791,2022-12-16 08:03:26 UTC,,,
0F6C1SSV1HR14GCFM3VDR3Z08H,100566,2409791,2022-12-16 08:03:56 UTC,,,
0F6C1T2SR4CRN0YCW2QK5P5KFP,100561,2409791,2022-12-16 08:04:25 UTC,,,
0F6C1TBT9PMKDQ7GKJQA7FFJ4F,100560,2409791,2022-12-16 08:04:55 UTC,,,
0F6C1TMS1Q45GH1WDQSS0BMCY5,100559,2409791,2022-12-16 08:05:24 UTC,,,
0F6C1TXTDMW0NAJD5K8HFNHR2X,100558,2409791,2022-12-16 08:05:54 UTC,,,
0F6C1V6TPQWFHV49ZVNEFMD1Q5,100561,2409791,2022-12-16 08:06:23 UTC,,,
0F6C1VFWJZFJ7FW07T0WCAH85Y,100556,2409791,2022-12-16 08:06:53 UTC,,,
0F6C1VRWPCDZV4C71YP9EBW7YS,100551,2409791,2022-12-16 08:07:23 UTC,,,
0F6C1W207H3F7WNJ7YKAVE685C,100555,2409791,2022-12-16 08:07:52 UTC,,,
0F6C1WB0EAAJHCNTFPGRMSQ6DA,100556,2409791,2022-12-16 08:08:22 UTC,,,
0F6C1WM9GB8HSBRNWKWTJ420WA,100557,2409791,2022-12-16 08:08:52 UTC,,,
0F6C1WX8WBV0XW0HMN33RA8DAQ,100554,2409791,2022-12-16 08:09:22 UTC,,,
0F6C1X6DG0WRSFNWZ4209SE0F4,100552,2409791,2022-12-16 08:09:52 UTC,,,
0F6C1XFE6A3ERV1HZPNB5EFWNW,100551,2409791,2022-12-16 08:10:21 UTC,,,
0F6C1XRKAHJ19YTESWF5BB9TJQ,100542,2409791,2022-12-16 08:10:51 UTC,,,
0F6C1Y1K025AQ9DXN0BQ1TCRN0,100544,2409791,2022-12-16 08:11:21 UTC,,,
0F6C1YATW2G26C07AKZP7WC0WV,100549,2409791,2022-12-16 08:11:51 UTC,,,
0F6C1YKT568SESNASSEHKDA9N7,100543,2409791,2022-12-16 08:12:20 UTC,,,
0F6C1YX1TY0DY9WVGCK9091B36,100546,2409791,2022-12-16 08:12:51 UTC,,,
0F6C1Z63PBMH6N63SD71FDGV96,100544,2409791,2022-12-16 08:13:20 UTC,,,
0F6C1ZF81JNNV1Q16SFV2ECWMF,100546,2409791,2022-12-16 08:13:50 UTC,,,
0F6C1ZR8ZH5TAS37NBYTBHNYDG,100547,2409791,2022-12-16 08:14:20 UTC,,,
0F6C201H99F82VZJJVP79180AR,100548,2409791,2022-12-16 08:14:50 UTC,,,
0F6C20AJGM80XAG8SPJDVKT5KT,100541,2409791,2022-12-16 08:15:20 UTC,,,
0F6C20KS9S1WTR44SKABZH2625,100551,2409791,2022-12-16 08:15:50 UTC,,,
0F6C20WVMCVTCVXKB84FRGWYZQ,100546,2409791,2022-12-16 08:16:20 UTC,,,
0F6C21651Y0RGBDX4BAPS4GNTX,100543,2409791,2022-12-16 08:16:50 UTC,,,
0F6C21F7NKGAF8G7SEY7MEW6YH,100541,2409791,2022-12-16 08:17:20 UTC,,,
0F6C21RFK6785PQRZZC7W02HHV,100543,2409791,2022-12-16 08:17:50 UTC,,,
0F6C221HD3GA0XS7FBF36A55SJ,100547,2409791,2022-12-16 08:18:20 UTC,,,
0F6C22AR86C55SZ860V5ZJQP48,100548,2409791,2022-12-16 08:18:50 UTC,,,
0F6C22KSXE7XJ7FAGMPKDT6C7Y,100551,2409791,2022-12-16 08:19:20 UTC,,,
0F6C22X2B2SF23FF83912PF38N,100552,2409791,2022-12-16 08:19:50 UTC,,,
0F6C2362AFGBSPB8HCQKH7S18H,100544,2409791,2022-12-16 08:20:20 UTC,,,
0F6C23F8W8VN369HKA7CRWNCFX,100555,2409791,2022-12-16 08:20:50 UTC,,,
0F6C23RAJS12JNY8BJ18KR21ZW,100550,2409791,2022-12-16 08:21:20 UTC,,,
0F6C241JWQ0HABR6K6R31BCG4Z,100549,2409791,2022-12-16 08:21:50 UTC,,,
0F6C24AK6WVYGRED1DVQC70X1M,100546,2409791,2022-12-16 08:22:19 UTC,,,
0F6C24KXQF59JHZ03J0DBRM9QB,100553,2409791,2022-12-16 08:22:50 UTC,,,
0F6C24X0YB5F5MTSKP6H02AM65,100547,2409791,2022-12-16 08:23:20 UTC,,,
0F6C2568W52H018RD9WYW556C5,100544,2409791,2022-12-16 08:23:50 UTC,,,
0F6C25FAP5QVQXQJM5V3BV3S4G,100545,2409791,2022-12-16 08:24:20 UTC,,,
0F6C25RY6BHDQB7PQKSTXZ5Q0A,100541,2409791,2022-12-16 08:24:51 UTC,,,
0F6C261ZBBMB7B4XFETJ3QS9HP,100539,2409791,2022-12-16 08:25:21 UTC,,,
0F6C26B6KXZS143K80B7GYWVC2,100535,2409791,2022-12-16 08:25:51 UTC,,,
0F6C26M7J7YXSZ37YY2DQYZ5QR,100540,2409791,2022-12-16 08:26:21 UTC,,,
0F6C26XG4AZWZZG89HEJ3W29ZQ,100537,2409791,2022-12-16 08:26:51 UTC,,,
0F6C276F3JHV90Z46HYPFH9F4Y,100539,2409791,2022-12-16 08:27:20 UTC,,,
0F6C27FRPESGNEHQZVJD9PK1XT,100539,2409791,2022-12-16 08:27:51 UTC,,,
0F6C27RQY1N8X9DDNHZ27WZB98,100538,2409791,2022-12-16 08:28:20 UTC,,,
0F6C281YYZ3EFRQCNRARYV6YG5,100539,2409791,2022-12-16 08:28:51 UTC,,,
0F6C28AZ3M06VZ39TBSG70HDB5,100540,2409791,2022-12-16 08:29:20 UTC,,,
0F6C28MAC81KHJ5ZEZB1SVG3TX,100539,2409791,2022-12-16 08:29:51 UTC,,,
